UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH
WN,Southwest Airlines Co.,13232,13244,612,10
WN,Southwest Airlines Co.,13232,10599,612,10
WN,Southwest Airlines Co.,13232,11259,612,10
WN,Southwest Airlines Co.,13232,14492,612,10
WN,Southwest Airlines Co.,13232,12191,612,10
WN,Southwest Airlines Co.,13232,14100,612,10
WN,Southwest Airlines Co.,13232,14307,612,10
WN,Southwest Airlines Co.,13232,13495,612,10
WN,Southwest Airlines Co.,13232,14122,612,10
WN,Southwest Airlines Co.,13232,12264,612,10
WN,Southwest Airlines Co.,13232,10529,612,10
WN,Southwest Airlines Co.,13232,10693,612,10
WN,Southwest Airlines Co.,13232,12953,612,10
WN,Southwest Airlines Co.,13232,10397,612,10
WN,Southwest Airlines Co.,13232,12892,612,10
WN,Southwest Airlines Co.,13232,14831,612,10
WN,Southwest Airlines Co.,13232,11697,612,10
WN,Southwest Airlines Co.,13232,10721,612,10
WN,Southwest Airlines Co.,13232,14107,612,10
WN,Southwest Airlines Co.,13232,14843,612,10
WN,Southwest Airlines Co.,13232,10800,612,10
WN,Southwest Airlines Co.,13232,14771,612,10
WN,Southwest Airlines Co.,13232,10423,612,10
WN,Southwest Airlines Co.,13232,14908,612,10
WN,Southwest Airlines Co.,13232,14986,612,10
WN,Southwest Airlines Co.,13232,15376,612,10
WN,Southwest Airlines Co.,13232,13198,612,10
WN,Southwest Airlines Co.,13232,11278,612,10
WN,Southwest Airlines Co.,13232,14635,612,10
WN,Southwest Airlines Co.,13232,14193,612,10
WN,Southwest Airlines Co.,13232,13204,612,10
WN,Southwest Airlines Co.,13232,10994,612,10
WN,Southwest Airlines Co.,13232,13296,612,10
WN,Southwest Airlines Co.,13232,14524,612,10
WN,Southwest Airlines Co.,13232,14730,612,10
WN,Southwest Airlines Co.,13232,11986,612,10
WN,Southwest Airlines Co.,13232,13851,612,10
WN,Southwest Airlines Co.,13232,14321,612,10
WN,Southwest Airlines Co.,13232,14685,612,10
WN,Southwest Airlines Co.,13232,11109,612,10
WN,Southwest Airlines Co.,13232,10257,612,10
WN,Southwest Airlines Co.,14908,15016,612,10
WN,Southwest Airlines Co.,14908,13891,612,10
WN,Southwest Airlines Co.,14908,14893,612,10
WN,Southwest Airlines Co.,14908,11292,612,10
WN,Southwest Airlines Co.,14908,14869,612,10
WN,Southwest Airlines Co.,14908,12889,612,10
WN,Southwest Airlines Co.,14908,13796,612,10
WN,Southwest Airlines Co.,14908,11259,612,10
WN,Southwest Airlines Co.,14908,12191,612,10
WN,Southwest Airlines Co.,14908,10693,612,10
WN,Southwest Airlines Co.,14908,14831,612,10
WN,Southwest Airlines Co.,14908,14107,612,10
WN,Southwest Airlines Co.,14908,10423,612,10
WN,Southwest Airlines Co.,14908,13232,612,10
WN,Southwest Airlines Co.,14986,15016,612,10
WN,Southwest Airlines Co.,14986,11066,612,10
WN,Southwest Airlines Co.,14986,10821,612,10
WN,Southwest Airlines Co.,14986,12339,612,10
WN,Southwest Airlines Co.,14986,11259,612,10
WN,Southwest Airlines Co.,14986,12191,612,10
WN,Southwest Airlines Co.,14986,14122,612,10
WN,Southwest Airlines Co.,14986,10693,612,10
WN,Southwest Airlines Co.,14986,10397,612,10
WN,Southwest Airlines Co.,14986,13232,612,10
WN,Southwest Airlines Co.,12094,11292,612,10
WN,Southwest Airlines Co.,12094,11259,612,10
WN,Southwest Airlines Co.,13198,15016,612,10
WN,Southwest Airlines Co.,13198,15304,612,10
WN,Southwest Airlines Co.,13198,11292,612,10
WN,Southwest Airlines Co.,13198,12889,612,10
WN,Southwest Airlines Co.,13198,13796,612,10
WN,Southwest Airlines Co.,13198,14679,612,10
WN,Southwest Airlines Co.,13198,10821,612,10
WN,Southwest Airlines Co.,13198,11481,612,10
WN,Southwest Airlines Co.,13198,14747,612,10
WN,Southwest Airlines Co.,13198,14057,612,10
WN,Southwest Airlines Co.,13198,10140,612,10
WN,Southwest Airlines Co.,13198,11259,612,10
WN,Southwest Airlines Co.,13198,12191,612,10
WN,Southwest Airlines Co.,13198,13495,612,10
WN,Southwest Airlines Co.,13198,10693,612,10
WN,Southwest Airlines Co.,13198,12953,612,10
WN,Southwest Airlines Co.,13198,10397,612,10
WN,Southwest Airlines Co.,13198,12892,612,10
WN,Southwest Airlines Co.,13198,11697,612,10
WN,Southwest Airlines Co.,13198,14107,612,10
WN,Southwest Airlines Co.,13198,10423,612,10
WN,Southwest Airlines Co.,13198,13232,612,10
WN,Southwest Airlines Co.,13198,14635,612,10
WN,Southwest Airlines Co.,13198,14193,612,10
WN,Southwest Airlines Co.,13198,13204,612,10
WN,Southwest Airlines Co.,13198,13851,612,10
WN,Southwest Airlines Co.,15376,12954,612,10
WN,Southwest Airlines Co.,15376,13891,612,10
WN,Southwest Airlines Co.,15376,11292,612,10
WN,Southwest Airlines Co.,15376,12889,612,10
WN,Southwest Airlines Co.,15376,14679,612,10
WN,Southwest Airlines Co.,15376,12191,612,10
WN,Southwest Airlines Co.,15376,12892,612,10
WN,Southwest Airlines Co.,15376,13232,612,10
WN,Southwest Airlines Co.,12278,15016,612,10
WN,Southwest Airlines Co.,12278,13871,612,10
WN,Southwest Airlines Co.,12278,11292,612,10
WN,Southwest Airlines Co.,10257,15304,612,10
WN,Southwest Airlines Co.,10257,10821,612,10
WN,Southwest Airlines Co.,10257,12953,612,10
WN,Southwest Airlines Co.,10257,13232,612,10
WN,Southwest Airlines Co.,10257,13204,612,10
WN,Southwest Airlines Co.,10994,15016,612,10
WN,Southwest Airlines Co.,10994,11292,612,10
WN,Southwest Airlines Co.,10994,10821,612,10
WN,Southwest Airlines Co.,10994,11259,612,10
WN,Southwest Airlines Co.,10994,12191,612,10
WN,Southwest Airlines Co.,10994,10693,612,10
WN,Southwest Airlines Co.,10994,13232,612,10
WN,Southwest Airlines Co.,11109,11292,612,10
WN,Southwest Airlines Co.,11109,12889,612,10
WN,Southwest Airlines Co.,11109,11259,612,10
WN,Southwest Airlines Co.,11109,14107,612,10
WN,Southwest Airlines Co.,11109,13232,612,10
WN,Southwest Airlines Co.,11278,15016,612,10
WN,Southwest Airlines Co.,11278,13871,612,10
WN,Southwest Airlines Co.,11278,15304,612,10
WN,Southwest Airlines Co.,11278,12451,612,10
WN,Southwest Airlines Co.,11278,13342,612,10
WN,Southwest Airlines Co.,11278,11259,612,10
WN,Southwest Airlines Co.,11278,12191,612,10
WN,Southwest Airlines Co.,11278,14307,612,10
WN,Southwest Airlines Co.,11278,13495,612,10
WN,Southwest Airlines Co.,11278,10693,612,10
WN,Southwest Airlines Co.,11278,10397,612,10
WN,Southwest Airlines Co.,11278,11697,612,10
WN,Southwest Airlines Co.,11278,10423,612,10
WN,Southwest Airlines Co.,11278,13232,612,10
WN,Southwest Airlines Co.,11278,13204,612,10
WN,Southwest Airlines Co.,11278,13851,612,10
WN,Southwest Airlines Co.,11423,15016,612,10
WN,Southwest Airlines Co.,11423,11292,612,10
WN,Southwest Airlines Co.,11423,12889,612,10
WN,Southwest Airlines Co.,11986,11292,612,10
WN,Southwest Airlines Co.,11986,10821,612,10
WN,Southwest Airlines Co.,11986,13232,612,10
WN,Southwest Airlines Co.,11986,13204,612,10
WN,Southwest Airlines Co.,12206,12191,612,10
WN,Southwest Airlines Co.,12206,10423,612,10
WN,Southwest Airlines Co.,12992,15016,612,10
WN,Southwest Airlines Co.,12992,11292,612,10
WN,Southwest Airlines Co.,12992,12889,612,10
WN,Southwest Airlines Co.,12992,11259,612,10
WN,Southwest Airlines Co.,12992,12191,612,10
WN,Southwest Airlines Co.,12992,10397,612,10
WN,Southwest Airlines Co.,13204,11433,612,10
WN,Southwest Airlines Co.,13204,11193,612,10
WN,Southwest Airlines Co.,13204,10792,612,10
WN,Southwest Airlines Co.,13204,13930,612,10
WN,Southwest Airlines Co.,13204,15016,612,10
WN,Southwest Airlines Co.,13204,14683,612,10
WN,Southwest Airlines Co.,13204,12266,612,10
WN,Southwest Airlines Co.,13204,11066,612,10
WN,Southwest Airlines Co.,13204,13871,612,10
WN,Southwest Airlines Co.,13204,11292,612,10
WN,Southwest Airlines Co.,13204,12889,612,10
WN,Southwest Airlines Co.,13204,12451,612,10
WN,Southwest Airlines Co.,13204,10821,612,10
WN,Southwest Airlines Co.,13204,13342,612,10
WN,Southwest Airlines Co.,13204,13931,612,10
WN,Southwest Airlines Co.,13204,13244,612,10
WN,Southwest Airlines Co.,13204,12339,612,10
WN,Southwest Airlines Co.,13204,10599,612,10
WN,Southwest Airlines Co.,13204,11259,612,10
WN,Southwest Airlines Co.,13204,12391,612,10
WN,Southwest Airlines Co.,13204,14492,612,10
WN,Southwest Airlines Co.,13204,12191,612,10
WN,Southwest Airlines Co.,13204,14100,612,10
WN,Southwest Airlines Co.,13204,14307,612,10
WN,Southwest Airlines Co.,13204,13495,612,10
WN,Southwest Airlines Co.,13204,14122,612,10
WN,Southwest Airlines Co.,13204,10529,612,10
WN,Southwest Airlines Co.,13204,10693,612,10
WN,Southwest Airlines Co.,13204,12953,612,10
WN,Southwest Airlines Co.,13204,10397,612,10
WN,Southwest Airlines Co.,13204,11697,612,10
WN,Southwest Airlines Co.,13204,10721,612,10
WN,Southwest Airlines Co.,13204,14107,612,10
WN,Southwest Airlines Co.,13204,14843,612,10
WN,Southwest Airlines Co.,13204,10423,612,10
WN,Southwest Airlines Co.,13204,13232,612,10
WN,Southwest Airlines Co.,13204,14986,612,10
WN,Southwest Airlines Co.,13204,13198,612,10
WN,Southwest Airlines Co.,13204,11278,612,10
WN,Southwest Airlines Co.,13204,14635,612,10
WN,Southwest Airlines Co.,13204,13296,612,10
WN,Southwest Airlines Co.,13204,14730,612,10
WN,Southwest Airlines Co.,13204,11986,612,10
WN,Southwest Airlines Co.,13204,13851,612,10
WN,Southwest Airlines Co.,13204,10257,612,10
WN,Southwest Airlines Co.,13204,12448,612,10
WN,Southwest Airlines Co.,13296,10821,612,10
WN,Southwest Airlines Co.,13296,13232,612,10
WN,Southwest Airlines Co.,13296,13204,612,10
WN,Southwest Airlines Co.,13851,15016,612,10
WN,Southwest Airlines Co.,13851,15304,612,10
WN,Southwest Airlines Co.,13851,11292,612,10
WN,Southwest Airlines Co.,13851,12889,612,10
WN,Southwest Airlines Co.,13851,11259,612,10
WN,Southwest Airlines Co.,13851,12191,612,10
WN,Southwest Airlines Co.,13851,13495,612,10
WN,Southwest Airlines Co.,13851,10693,612,10
WN,Southwest Airlines Co.,13851,10397,612,10
WN,Southwest Airlines Co.,13851,14107,612,10
WN,Southwest Airlines Co.,13851,10423,612,10
WN,Southwest Airlines Co.,13851,13232,612,10
WN,Southwest Airlines Co.,13851,11278,612,10
WN,Southwest Airlines Co.,13851,13204,612,10
WN,Southwest Airlines Co.,14027,13303,612,10
WN,Southwest Airlines Co.,14027,10821,612,10
WN,Southwest Airlines Co.,14027,12391,612,10
WN,Southwest Airlines Co.,14027,10397,612,10
WN,Southwest Airlines Co.,14193,15016,612,10
WN,Southwest Airlines Co.,14193,11259,612,10
WN,Southwest Airlines Co.,14193,12191,612,10
WN,Southwest Airlines Co.,14193,13495,612,10
WN,Southwest Airlines Co.,14193,10693,612,10
WN,Southwest Airlines Co.,14193,10397,612,10
WN,Southwest Airlines Co.,14193,13232,612,10
WN,Southwest Airlines Co.,14193,13198,612,10
WN,Southwest Airlines Co.,14321,10821,612,10
WN,Southwest Airlines Co.,14321,13232,612,10
WN,Southwest Airlines Co.,14524,15304,612,10
WN,Southwest Airlines Co.,14524,11292,612,10
WN,Southwest Airlines Co.,14524,10397,612,10
WN,Southwest Airlines Co.,14524,13232,612,10
WN,Southwest Airlines Co.,14576,15304,612,10
WN,Southwest Airlines Co.,14576,10821,612,10
WN,Southwest Airlines Co.,14576,13204,612,10
WN,Southwest Airlines Co.,14635,13930,612,10
WN,Southwest Airlines Co.,14635,15016,612,10
WN,Southwest Airlines Co.,14635,11066,612,10
WN,Southwest Airlines Co.,14635,15304,612,10
WN,Southwest Airlines Co.,14635,10821,612,10
WN,Southwest Airlines Co.,14635,13342,612,10
WN,Southwest Airlines Co.,14635,12339,612,10
WN,Southwest Airlines Co.,14635,11259,612,10
WN,Southwest Airlines Co.,14635,12191,612,10
WN,Southwest Airlines Co.,14635,14122,612,10
WN,Southwest Airlines Co.,14635,10693,612,10
WN,Southwest Airlines Co.,14635,10397,612,10
WN,Southwest Airlines Co.,14635,11697,612,10
WN,Southwest Airlines Co.,14635,13232,612,10
WN,Southwest Airlines Co.,14635,13198,612,10
WN,Southwest Airlines Co.,14635,13204,612,10
WN,Southwest Airlines Co.,14635,14730,612,10
WN,Southwest Airlines Co.,14685,10821,612,10
WN,Southwest Airlines Co.,14685,11259,612,10
WN,Southwest Airlines Co.,14685,12191,612,10
WN,Southwest Airlines Co.,14685,10693,612,10
WN,Southwest Airlines Co.,14685,13232,612,10
WN,Southwest Airlines Co.,14730,15304,612,10
WN,Southwest Airlines Co.,14730,11292,612,10
WN,Southwest Airlines Co.,14730,12889,612,10
WN,Southwest Airlines Co.,14730,10821,612,10
WN,Southwest Airlines Co.,14730,11259,612,10
WN,Southwest Airlines Co.,14730,10397,612,10
WN,Southwest Airlines Co.,14730,14107,612,10
WN,Southwest Airlines Co.,14730,13232,612,10
WN,Southwest Airlines Co.,14730,14635,612,10
WN,Southwest Airlines Co.,14730,13204,612,10
WN,Southwest Airlines Co.,11140,12191,612,10
WN,Southwest Airlines Co.,11638,14689,612,10
WN,Southwest Airlines Co.,11638,11292,612,10
WN,Southwest Airlines Co.,11638,12889,612,10
WN,Southwest Airlines Co.,11638,14831,612,10
WN,Southwest Airlines Co.,12448,10821,612,10
WN,Southwest Airlines Co.,12448,12191,612,10
WN,Southwest Airlines Co.,12448,10397,612,10
WN,Southwest Airlines Co.,12448,13204,612,10
WN,Southwest Airlines Co.,12954,15016,612,10
WN,Southwest Airlines Co.,12954,14893,612,10
WN,Southwest Airlines Co.,12954,11292,612,10
WN,Southwest Airlines Co.,12954,14869,612,10
WN,Southwest Airlines Co.,12954,12889,612,10
WN,Southwest Airlines Co.,12954,13796,612,10
WN,Southwest Airlines Co.,12954,14570,612,10
WN,Southwest Airlines Co.,12954,11259,612,10
WN,Southwest Airlines Co.,12954,12191,612,10
WN,Southwest Airlines Co.,12954,14831,612,10
WN,Southwest Airlines Co.,12954,14107,612,10
WN,Southwest Airlines Co.,12954,10423,612,10
WN,Southwest Airlines Co.,12954,13232,612,10
WN,Southwest Airlines Co.,11042,11292,838,10
WN,Southwest Airlines Co.,11042,10821,838,10
WN,Southwest Airlines Co.,11042,10693,838,10
WN,Southwest Airlines Co.,11042,14107,838,10
WN,Southwest Airlines Co.,11042,13232,838,10
WN,Southwest Airlines Co.,11433,11292,838,10
WN,Southwest Airlines Co.,11433,10821,838,10
WN,Southwest Airlines Co.,11433,13232,838,10
WN,Southwest Airlines Co.,11193,11292,838,10
WN,Southwest Airlines Co.,11193,10821,838,10
WN,Southwest Airlines Co.,10792,11292,838,10
WN,Southwest Airlines Co.,10792,10821,838,10
WN,Southwest Airlines Co.,10792,11697,838,10
WN,Southwest Airlines Co.,10792,13232,838,10
WN,Southwest Airlines Co.,10792,13204,838,10
WN,Southwest Airlines Co.,13303,11292,838,10
WN,Southwest Airlines Co.,13303,10821,838,10
WN,Southwest Airlines Co.,13303,12191,838,10
WN,Southwest Airlines Co.,13303,13495,838,10
WN,Southwest Airlines Co.,13303,10693,838,10
WN,Southwest Airlines Co.,13303,10397,838,10
WN,Southwest Airlines Co.,13891,14893,838,10
WN,Southwest Airlines Co.,13891,11292,838,10
WN,Southwest Airlines Co.,13891,12889,838,10
WN,Southwest Airlines Co.,13891,13796,838,10
WN,Southwest Airlines Co.,13891,14831,838,10
WN,Southwest Airlines Co.,13891,14107,838,10
WN,Southwest Airlines Co.,13891,13232,838,10
WN,Southwest Airlines Co.,15016,13303,838,10
WN,Southwest Airlines Co.,15016,14893,838,10
WN,Southwest Airlines Co.,15016,15304,838,10
WN,Southwest Airlines Co.,15016,11292,838,10
WN,Southwest Airlines Co.,15016,12889,838,10
WN,Southwest Airlines Co.,15016,13796,838,10
WN,Southwest Airlines Co.,15016,14679,838,10
WN,Southwest Airlines Co.,15016,10821,838,10
WN,Southwest Airlines Co.,15016,11481,838,10
WN,Southwest Airlines Co.,15016,14747,838,10
WN,Southwest Airlines Co.,15016,14057,838,10
WN,Southwest Airlines Co.,15016,11259,838,10
WN,Southwest Airlines Co.,15016,14492,838,10
WN,Southwest Airlines Co.,15016,12191,838,10
WN,Southwest Airlines Co.,15016,14100,838,10
WN,Southwest Airlines Co.,15016,14122,838,10
WN,Southwest Airlines Co.,15016,10693,838,10
WN,Southwest Airlines Co.,15016,10397,838,10
WN,Southwest Airlines Co.,15016,12892,838,10
WN,Southwest Airlines Co.,15016,14831,838,10
WN,Southwest Airlines Co.,15016,10721,838,10
WN,Southwest Airlines Co.,15016,14107,838,10
WN,Southwest Airlines Co.,15016,13232,838,10
WN,Southwest Airlines Co.,15016,13198,838,10
WN,Southwest Airlines Co.,15016,14635,838,10
WN,Southwest Airlines Co.,15016,13204,838,10
WN,Southwest Airlines Co.,15016,11423,838,10
WN,Southwest Airlines Co.,15016,13851,838,10
WN,Southwest Airlines Co.,15016,12992,838,10
WN,Southwest Airlines Co.,14262,14107,838,10
WN,Southwest Airlines Co.,14689,12889,838,10
WN,Southwest Airlines Co.,14689,13796,838,10
WN,Southwest Airlines Co.,10713,14893,838,10
WN,Southwest Airlines Co.,10713,11292,838,10
WN,Southwest Airlines Co.,10713,12889,838,10
WN,Southwest Airlines Co.,14683,11292,838,10
WN,Southwest Airlines Co.,14683,12889,838,10
WN,Southwest Airlines Co.,14683,10821,838,10
WN,Southwest Airlines Co.,14683,11259,838,10
WN,Southwest Airlines Co.,14683,12191,838,10
WN,Southwest Airlines Co.,14683,10693,838,10
WN,Southwest Airlines Co.,14683,12892,838,10
WN,Southwest Airlines Co.,14683,14107,838,10
WN,Southwest Airlines Co.,14683,13232,838,10
WN,Southwest Airlines Co.,14683,13204,838,10
WN,Southwest Airlines Co.,14893,15016,838,10
WN,Southwest Airlines Co.,14893,12954,838,10
WN,Southwest Airlines Co.,14893,11292,838,10
WN,Southwest Airlines Co.,14893,12889,838,10
WN,Southwest Airlines Co.,14893,14679,838,10
WN,Southwest Airlines Co.,14893,11884,838,10
WN,Southwest Airlines Co.,14893,14747,838,10
WN,Southwest Airlines Co.,14893,11259,838,10
WN,Southwest Airlines Co.,14893,12191,838,10
WN,Southwest Airlines Co.,14893,12892,838,10
WN,Southwest Airlines Co.,14893,14107,838,10
WN,Southwest Airlines Co.,14893,10800,838,10
WN,Southwest Airlines Co.,14893,10423,838,10
WN,Southwest Airlines Co.,14893,13232,838,10
WN,Southwest Airlines Co.,15624,10821,838,10
WN,Southwest Airlines Co.,15624,11259,838,10
WN,Southwest Airlines Co.,12266,12889,838,10
WN,Southwest Airlines Co.,12266,11259,838,10
WN,Southwest Airlines Co.,12266,13232,838,10
WN,Southwest Airlines Co.,12266,13204,838,10
WN,Southwest Airlines Co.,11066,15016,838,10
WN,Southwest Airlines Co.,11066,11292,838,10
WN,Southwest Airlines Co.,11066,12889,838,10
WN,Southwest Airlines Co.,11066,11259,838,10
WN,Southwest Airlines Co.,11066,10693,838,10
WN,Southwest Airlines Co.,11066,14107,838,10
WN,Southwest Airlines Co.,11066,13232,838,10
WN,Southwest Airlines Co.,11066,14635,838,10
WN,Southwest Airlines Co.,11066,13204,838,10
WN,Southwest Airlines Co.,11540,14683,838,10
WN,Southwest Airlines Co.,11540,12889,838,10
WN,Southwest Airlines Co.,11540,11259,838,10
WN,Southwest Airlines Co.,11540,12191,838,10
WN,Southwest Airlines Co.,11540,14107,838,10
WN,Southwest Airlines Co.,11540,10423,838,10
WN,Southwest Airlines Co.,13871,11292,838,10
WN,Southwest Airlines Co.,13871,12889,838,10
WN,Southwest Airlines Co.,13871,12191,838,10
WN,Southwest Airlines Co.,13871,10397,838,10
WN,Southwest Airlines Co.,13871,14107,838,10
WN,Southwest Airlines Co.,13871,13232,838,10
WN,Southwest Airlines Co.,13244,11292,838,10
WN,Southwest Airlines Co.,13244,10693,838,10
WN,Southwest Airlines Co.,13244,13232,838,10
WN,Southwest Airlines Co.,13244,13204,838,10
WN,Southwest Airlines Co.,15304,10792,838,10
WN,Southwest Airlines Co.,15304,15016,838,10
WN,Southwest Airlines Co.,15304,11292,838,10
WN,Southwest Airlines Co.,15304,12889,838,10
WN,Southwest Airlines Co.,15304,10821,838,10
WN,Southwest Airlines Co.,15304,13342,838,10
WN,Southwest Airlines Co.,15304,12339,838,10
WN,Southwest Airlines Co.,15304,10599,838,10
WN,Southwest Airlines Co.,15304,11259,838,10
WN,Southwest Airlines Co.,15304,12191,838,10
WN,Southwest Airlines Co.,15304,14100,838,10
WN,Southwest Airlines Co.,15304,14307,838,10
WN,Southwest Airlines Co.,15304,14122,838,10
WN,Southwest Airlines Co.,15304,10529,838,10
WN,Southwest Airlines Co.,15304,10693,838,10
